"timestamp","door","existence","humidity","illuminance","lighting_lower","lighting_upper","motion","plug","rollershade","temperature"
1660806391136,1,0,66.03,4,1,0,1,0,1,29.99
1660806713934,1,0,66.03,3,1,0,1,0,1,29.99
1660806738768,1,0,66.03,4,1,0,1,0,1,29.99
1660806743812,1,0,66.03,4,1,0,1,0,1,29.99
1660806931755,1,0,66.03,4,0,0,1,0,1,29.99
1660806952107,1,0,66.03,4,1,0,1,0,1,29.99
1660806964131,1,0,66.03,4,0,0,1,0,1,29.99
1660806818227,1,0,66.03,3,0,0,1,0,1,29.99
1660807076469,1,0,66.03,3,0,0,1,0,1,29.99
1660807160895,1,0,66.03,3,0,0,1,0,1,29.99
1660807220493,1,0,66.03,3,0,0,1,0,1,29.99
1660807394307,1,0,66.03,1,0,0,1,0,1,29.99
1660806934125,1,0,66.03,1,0,0,1,0,1,29.99
1660807000507,1,0,66.03,1,0,0,1,0,1,29.99
1660804401551,1,0,66.03,1,0,0,1,0,1,29.98
1660807695617,1,0,66.03,1,0,0,1,0,1,30.16
1660807985259,1,0,66.03,3,0,0,1,0,1,30.16
1660808034922,1,0,66.03,4,0,0,1,0,1,30.16
1660808084584,1,0,66.03,4,0,0,1,0,1,30.16
1660808933797,1,0,66.03,4,0,0,1,0,1,30.16
1660808963595,1,0,66.03,3,0,0,1,0,1,30.16
1660809033121,1,0,66.03,1,0,0,1,0,1,30.16
1660809102649,1,0,66.03,1,0,0,1,0,1,30.16
1660808617192,1,0,66.03,1,0,0,1,0,1,30.16
1660809574474,1,0,66.03,1,0,0,1,0,1,30.16
1660809998547,1,0,66.03,1,0,0,1,0,1,30.16
1660810058149,1,0,66.03,3,0,0,1,0,1,30.16
1660810087948,1,0,66.03,4,0,0,1,0,1,30.16
1660810122717,1,0,66.03,4,0,0,1,0,1,30.16
1660810410749,1,0,66.03,4,0,0,1,0,1,30.16
1660810703741,1,0,66.03,3,0,0,1,0,1,30.16
1660810842788,1,0,66.03,3,0,0,1,0,1,30.16
1660810897418,1,0,66.03,4,0,0,1,0,1,30.16
1660810996741,1,0,66.03,3,0,0,1,0,1,30.16
1660810917314,1,0,66.03,3,0,0,1,0,1,30.16
1660810989759,1,0,66.03,3,0,0,1,0,1,30.1
1660810786835,1,0,66.03,3,1,0,1,0,1,30.1
1660810914383,1,0,66.03,3,0,0,1,0,1,30.1
1660811418834,1,0,66.03,4,0,0,1,0,1,30.1
1660811453600,1,0,66.03,4,0,0,1,0,1,30.1
1660811538022,1,0,66.03,5,0,0,1,0,1,30.1
1660811587687,1,0,66.03,7,0,0,1,0,1,30.1
1660810495855,1,0,59.85,7,0,0,1,0,1,30.1
1660811701903,1,0,59.85,8,0,0,1,0,1,30.1
1660811781368,1,0,59.85,9,0,0,1,0,1,30.1
1660812114074,1,0,59.85,8,0,0,1,0,1,30.1
1660812138908,1,0,59.85,6,0,0,1,0,1,30.1
1660812158780,1,0,59.85,5,0,0,1,0,1,30.1
1660812173677,1,0,59.85,4,0,0,1,0,1,30.1
1660812188576,1,0,59.85,4,0,0,1,0,1,30.1
1660812203480,1,0,59.85,3,0,0,1,0,1,30.1
1660812263075,1,0,59.85,1,0,0,1,0,1,30.1
1660812719957,1,0,59.85,6,0,0,1,0,1,30.1
1660813634398,1,0,59.85,6,0,0,1,0,1,30.1
1660813693700,1,0,59.85,6,0,0,1,0,1,30.1
1660813752110,1,0,59.85,6,0,0,1,0,1,30.1
1660813810818,1,0,59.85,6,0,0,1,0,1,30.1
1660813889303,1,0,59.85,6,0,0,1,0,1,30.1
1660813951172,1,0,59.85,6,0,0,1,0,1,30.1
1660814010203,1,0,59.85,6,0,0,1,0,1,30.1
1660814283779,1,0,59.85,6,0,0,1,0,1,29.94
1660814272738,1,0,53.83,6,0,0,1,0,1,29.94
1660814068816,1,0,53.83,6,0,0,1,0,1,29.94
1660814167005,1,0,53.83,6,0,0,1,0,1,29.94
1660814225778,1,0,53.83,6,0,0,1,0,1,29.94
1660814292094,1,0,53.83,6,0,0,1,0,1,29.94
1660814350877,1,0,53.83,6,0,0,1,0,1,29.94
1660814409041,1,0,53.83,6,0,0,1,0,1,29.94
1660814491306,1,0,53.83,6,0,0,1,0,1,29.94
1660814555147,1,0,53.83,6,0,0,1,0,1,29.94
1660812854093,1,0,53.83,6,0,0,1,0,1,29.94
1660814926871,1,0,53.83,0,0,0,1,0,1,29.94
1660814622786,1,0,53.83,0,0,0,1,0,1,29.94
1660815671867,1,0,53.83,0,1,0,1,0,1,29.94
1660815677889,1,0,53.83,0,0,0,1,0,1,29.94
1660815661964,1,0,53.83,0,0,0,1,0,1,29.94
1660816282813,1,0,53.83,0,0,0,1,0,1,29.94
1660817577740,1,0,53.83,0,0,0,1,0,1,29.73
1660818740992,1,0,53.83,0,1,0,1,0,1,29.73
1660818769963,1,0,53.83,0,0,0,1,0,1,29.73
1660820401701,1,0,53.83,0,0,0,1,0,0,29.73
1660820871745,1,0,53.83,0,0,0,1,0,0,29.79
1660821539435,1,1,53.83,0,0,0,1,0,0,29.79
1660821635346,1,0,53.83,0,0,0,1,0,0,29.79
1660819413076,1,0,53.83,0,0,0,1,0,0,29.79
1660821535462,1,0,53.83,3,0,0,1,0,0,29.79
1660821614919,1,0,53.83,0,0,0,1,0,0,29.79
1660822170662,1,1,53.83,0,0,0,1,0,0,29.79
1660822243053,1,0,53.83,0,0,0,1,0,0,29.79
1660822227626,1,0,53.83,0,1,0,1,0,0,29.79
1660822279607,1,0,53.83,0,0,0,1,0,0,29.79
1660822171094,1,0,53.83,3,0,0,1,0,0,29.79
1660822220754,1,0,53.83,0,0,0,1,0,0,29.79
1660822694885,1,1,53.83,0,0,0,1,0,0,29.79
1660822783186,1,0,53.83,0,0,0,1,0,0,29.79
1660822239867,1,0,53.83,0,0,1,1,0,0,29.79
1660822768108,1,0,53.83,0,1,1,1,0,0,29.79
1660822692539,1,0,53.83,3,1,1,1,0,0,29.79
1660822719368,1,0,53.83,0,1,1,1,0,0,29.79
1660822729300,1,0,53.83,3,1,1,1,0,0,29.79
1660823831201,1,1,53.83,3,1,1,1,0,0,29.79
1660823916167,1,1,53.83,3,1,1,1,0,0,29.79
1660824165676,1,1,53.83,3,1,1,1,0,0,29.95
1660822234338,1,1,59.9,3,1,1,1,0,0,29.95
1660824215196,1,0,59.9,3,1,1,1,0,0,29.95
1660824350662,1,1,59.9,3,1,1,1,0,0,29.95
1660824386558,1,0,59.9,3,1,1,1,0,0,29.95
1660823108775,1,0,59.9,3,0,1,1,0,0,29.95
1660825531313,1,1,59.9,3,0,1,1,0,0,29.95
1660825534593,1,0,59.9,3,0,1,1,0,0,29.95
1660825621535,1,0,59.9,3,1,1,1,0,0,29.95
1660825882648,1,0,59.9,3,0,1,1,0,0,29.95
1660826509571,1,1,59.9,3,0,1,1,0,0,29.95
1660825458180,1,1,59.9,3,0,1,1,0,0,29.95
1660825615174,1,1,59.9,3,0,1,1,0,0,29.95
1660825885975,1,1,59.9,3,0,1,1,0,0,29.95
1660825949235,1,1,59.9,3,0,1,1,0,0,29.95
1660826569650,1,1,59.9,3,0,1,1,0,0,29.95
1660826735290,1,0,59.9,3,0,1,1,0,0,29.95
1660826889430,1,1,59.9,3,0,1,1,0,0,29.95
1660827459709,1,1,59.9,3,0,1,1,0,0,29.76
1660827566104,1,0,59.9,3,0,1,1,0,0,29.76
1660828038127,1,1,59.9,3,0,1,1,0,0,29.76
1660828052296,1,0,59.9,3,0,1,1,0,0,29.76
1660828084453,1,1,59.9,3,0,1,1,0,0,29.76
1660828476698,1,0,59.9,3,0,1,1,0,0,29.76
1660825972178,1,0,59.9,3,0,1,1,0,0,29.76
1660828461810,1,0,59.9,0,0,1,1,0,0,29.76
1660830753709,1,0,59.9,0,0,1,1,0,0,29.48
1660831523798,1,0,59.84,0,0,1,1,0,0,29.48
1660832530345,1,0,59.84,0,0,1,1,0,0,29.48
1660835809649,1,0,59.84,0,0,1,1,0,0,29.48
1660834047646,1,0,59.84,0,0,1,1,0,0,29.5
1660837341623,1,0,59.84,0,0,1,1,0,0,29.54
1660837779549,1,0,59.84,0,0,0,1,0,0,29.54
1660840635452,1,0,63.92,0,0,0,1,0,0,29.54
1660841802963,1,0,63.92,0,1,0,1,0,0,29.54
1660842038491,1,0,63.92,0,0,0,1,0,0,29.54
1660841934362,1,0,63.92,0,0,0,1,0,0,29.54
1660842368332,1,0,63.92,0,0,0,1,0,0,29.54
1660845647631,1,0,63.92,0,0,0,1,0,0,29.54
1660843929317,1,0,63.92,0,0,0,1,0,0,29.51
1660847223342,1,0,63.92,0,0,0,1,0,0,29.52
1660850517372,1,0,63.92,0,0,0,1,0,0,29.45
1660856000945,1,1,63.92,0,0,0,1,0,0,29.45
1660856020755,1,0,63.92,0,0,0,1,0,0,29.45
1660852206317,1,0,63.92,0,0,0,1,0,0,29.45
1660855485553,1,0,63.92,0,0,0,1,0,0,29.45
1660853811352,1,0,63.92,0,0,0,1,0,0,29.45
1660857105351,1,0,63.92,0,0,0,1,0,0,29.51
1660856011452,1,0,63.92,0,0,1,1,0,0,29.51
1660857171952,1,0,63.92,0,0,0,1,0,0,29.51
1660856008239,1,0,63.92,0,1,0,1,0,0,29.51
1660857166070,1,0,63.92,0,0,0,1,0,0,29.51
1660857175875,1,0,63.92,3,0,0,1,0,0,29.51
1660859093335,1,0,63.92,3,0,0,1,0,0,29.51
1660859113964,1,1,63.92,3,0,0,1,0,0,29.51
1660859243143,1,0,63.92,3,0,0,1,0,0,29.51
1660858765095,1,0,63.92,3,0,0,1,0,0,29.51
1660859213967,1,0,63.92,4,0,0,1,0,0,29.51
1660860001755,1,0,63.92,4,0,0,1,0,1,29.51
1660860399434,1,0,63.92,4,0,0,1,0,1,29.82
1660863693483,1,0,63.92,4,0,0,1,0,1,29.71
1660863596975,1,0,63.92,4,1,0,1,0,1,29.71
1660864882334,1,0,63.92,4,0,0,1,0,1,29.71
1660864884587,1,0,63.92,4,0,0,1,0,1,29.71
1660865013493,1,0,63.92,4,0,0,1,0,1,29.71
1660865089013,1,0,63.92,4,0,0,1,0,1,29.71
1660865162334,1,0,63.92,4,0,0,1,0,1,29.71
1660865299462,1,0,63.92,4,0,0,1,0,1,29.71
1660865432624,1,0,63.92,4,0,0,1,0,1,29.71
1660865711442,1,0,63.92,4,0,0,1,0,1,29.71
1660865847356,1,0,63.92,4,0,0,1,0,1,29.71
1660866084359,1,0,63.92,4,0,0,1,0,1,29.71
1660866777050,1,0,63.92,4,0,0,1,0,1,29.71
1660866808189,1,0,63.92,4,0,0,1,1,1,29.71
1660866226009,1,0,63.92,4,0,0,1,1,1,29.71
1660866294310,1,0,63.92,4,0,0,1,1,1,29.71
1660866371104,1,0,63.92,4,0,0,1,1,1,29.71
1660866454598,1,0,63.92,4,0,0,1,1,1,29.71
1660866588426,1,0,63.92,4,0,0,1,1,1,29.71
1660866697843,1,0,63.92,4,0,0,1,1,1,29.71
1660866795833,1,0,63.92,4,0,0,1,1,1,29.71
1660866810959,1,0,63.92,4,0,0,1,1,1,29.71
1660866815869,1,0,63.92,4,0,0,1,0,1,29.71
1660866818459,1,0,63.92,4,0,0,1,1,1,29.71
1660866821368,1,0,63.92,4,0,0,1,1,1,29.71
1660866825632,1,0,63.92,4,0,0,1,0,1,29.71
1660866841164,1,0,63.92,4,0,0,1,1,1,29.71
1660866845679,1,0,63.92,4,0,0,1,1,1,29.71
1660866854037,1,0,63.92,4,0,0,1,1,1,29.71
1660866912851,1,0,63.92,4,0,0,1,1,1,29.71
1660866971034,1,0,63.92,4,0,0,1,1,1,29.71
1660867034415,1,0,63.92,4,0,0,1,1,1,29.71
1660867093139,1,0,63.92,4,0,0,1,1,1,29.71
1660867222420,1,0,63.92,4,0,0,1,1,1,29.71
1660867288765,1,0,63.92,4,0,0,1,1,1,29.71
1660867352452,1,0,63.92,4,0,0,1,1,1,29.71
1660867453097,1,0,63.92,4,0,0,1,1,1,29.71
1660867541329,1,0,63.92,4,0,0,1,1,1,29.71
1660867605680,1,0,63.92,4,0,0,1,1,1,29.71
1660867667766,1,0,63.92,4,0,0,1,1,1,29.71
1660867738233,1,0,63.92,4,0,0,1,1,1,29.71
1660868470838,1,1,63.92,4,0,0,1,1,1,29.71
1660868590233,1,0,63.92,4,0,0,1,1,1,29.71
1660868632951,1,0,63.92,4,1,0,1,1,1,29.71
1660868862281,1,0,63.92,4,0,0,1,1,1,29.71
1660868970585,1,0,63.92,4,1,0,1,1,1,29.71
1660868980693,1,0,63.92,4,0,0,1,1,1,29.71
1660865324482,1,0,63.92,7,0,0,1,1,1,29.71
1660868604119,1,0,63.92,8,0,0,1,1,1,29.71
1660868923422,1,0,63.92,8,0,0,1,1,1,29.71
1660868984320,1,0,63.92,8,0,0,1,1,1,29.71
1660869042529,1,0,63.92,8,0,0,1,1,1,29.71
1660869120827,1,0,63.92,8,0,0,1,1,1,29.71
1660869204933,1,0,63.92,8,0,0,1,1,1,29.71
1660869279106,1,0,63.92,8,0,0,1,1,1,29.71
1660869338345,1,0,63.92,8,0,0,1,1,1,29.71
1660869417708,1,0,63.92,8,0,0,1,1,1,29.71
1660869563660,1,0,63.92,8,0,0,1,1,1,29.71
1660869641127,1,0,63.92,8,0,0,1,1,1,29.71
1660869729866,1,0,63.92,8,0,0,1,1,1,29.71
1660866987581,1,0,63.92,8,0,0,1,1,1,29.75
1660870281688,1,0,63.92,8,0,0,1,1,1,29.64
1660870012725,1,0,63.92,8,1,0,1,1,1,29.64
1660870064960,1,0,63.92,8,0,0,1,1,1,29.64
1660869849367,1,0,63.92,8,0,0,1,1,1,29.64
1660869907637,1,0,63.92,8,0,0,1,1,1,29.64
1660869974807,1,0,63.92,8,0,0,1,1,1,29.64
1660870090463,1,0,63.92,8,0,0,1,1,1,29.64
1660870160440,1,0,63.92,8,0,0,1,1,1,29.64
1660870218780,1,0,63.92,8,0,0,1,1,1,29.64
1660870277473,1,0,63.92,8,0,0,1,1,1,29.64
1660870764259,1,0,63.92,8,0,0,1,1,1,29.64
1660871975368,1,0,63.92,8,1,0,1,1,1,29.64
1660872028417,1,0,63.92,8,0,0,1,1,1,29.64
1660872034406,1,0,63.92,8,0,0,1,1,1,29.64
1660872094294,1,0,63.92,8,0,0,1,1,1,29.64
1660873575635,1,0,64.32,8,0,0,1,1,1,29.64
1660873726020,1,1,64.32,8,0,0,1,1,1,29.64
1660873763239,1,0,64.32,8,0,0,1,1,1,29.64
1660876869654,1,0,64.32,8,0,0,1,1,1,29.71
1660875163170,1,0,64.32,7,0,0,1,1,1,29.71
1660877553909,1,0,64.32,1,0,0,1,1,1,29.71
1660878678026,1,0,64.32,1,0,1,1,1,1,29.71
1660878679762,1,0,64.32,1,0,0,1,1,1,29.71
1660878658606,1,0,64.32,1,1,0,1,1,1,29.71
1660879845600,1,0,64.32,1,1,0,1,1,1,29.71
1660879946937,1,0,64.32,1,0,0,1,1,1,29.71
1660879810832,1,0,64.32,1,0,0,1,1,1,29.71
1660879949256,1,0,64.32,1,0,0,1,1,1,29.71
1660880163663,1,0,64.32,1,0,0,1,1,1,29.78
1660878442928,1,0,64.32,1,0,0,1,1,1,29.78
1660881315428,1,0,64.32,1,0,0,1,1,1,29.78
1660883457703,1,0,64.32,1,0,0,1,1,1,29.89
1660881722712,1,0,64.32,1,0,0,1,1,1,29.89
1660883239409,1,0,64.32,1,0,0,1,1,1,29.89
1660883413236,1,0,64.32,1,0,0,1,1,1,29.89
1660883726130,1,0,64.32,1,0,0,1,1,1,29.89
1660884169202,1,0,64.32,1,0,0,1,1,1,29.89
1660884227725,1,0,64.32,1,0,0,1,1,1,29.89
1660884287333,1,0,64.32,1,0,0,1,1,1,29.89
1660884416458,1,0,64.32,3,0,0,1,1,1,29.89
1660884555525,1,0,64.32,1,0,0,1,1,1,29.89
1660884674730,1,0,64.32,1,0,0,1,1,1,29.89
1660884235977,1,0,64.32,1,0,0,1,1,1,29.89
1660884319896,1,0,64.32,1,0,0,1,1,1,29.89
1660884813794,1,0,64.32,1,0,0,1,1,1,29.89
1660884883329,1,0,64.32,1,0,0,1,1,1,29.89
1660884982663,1,0,64.32,1,0,0,1,1,1,29.89
1660885019453,1,0,64.32,1,0,0,1,1,1,29.89
1660885307509,1,0,64.32,1,0,0,1,1,1,29.89
1660885352215,1,0,64.32,8,0,0,1,1,1,29.89
1660885220981,1,0,64.32,8,0,0,1,1,1,29.89
1660884973683,1,0,64.32,8,1,0,1,1,1,29.89
1660884988362,1,0,64.32,8,0,0,1,1,1,29.89
1660885913404,1,0,64.32,1,0,0,1,1,1,29.89
1660885973012,1,0,64.32,1,0,0,1,1,1,29.89
1660886112069,1,0,64.32,3,0,0,1,1,1,29.89
1660886261072,1,0,64.32,3,0,0,1,1,1,29.89
1660886310756,1,0,64.32,1,0,0,1,1,1,29.89
1660886350469,1,0,64.32,3,0,0,1,1,1,29.89
1660886751767,1,0,64.32,3,0,0,1,1,1,30.15
1660886648460,1,0,64.32,1,0,0,1,1,1,30.15
1660886708057,1,0,64.32,1,0,0,1,1,1,30.15
1660886817322,1,0,64.32,1,0,0,1,1,1,30.15
1660887873010,1,0,64.32,1,0,0,1,1,1,30.27
1660887239458,1,0,64.32,1,0,0,1,1,1,30.27
1660887731127,1,0,64.32,1,0,0,1,1,1,30.27
1660888063876,1,0,64.32,1,0,0,1,1,1,30.27
1660888282473,1,0,64.32,1,0,0,1,1,1,30.27
1660888701581,1,0,64.32,1,0,0,1,1,1,30.27
1660888915126,1,0,64.32,1,0,0,1,1,1,30.27
1660889054190,1,0,64.32,1,0,0,1,1,1,30.27
1660889436611,1,0,64.32,3,0,0,1,1,1,30.27
